Order ID,Order Date,Customer ID,Product ID,Quantity
GYQ-20993-605,2024-06-24,92542-87336-ED,MN-075-C-24,2
HNR-40601-909,2024-10-23,98382-50913-YF,MA-025-W-24,5
HQJ-55279-637,2024-09-30,66064-88709-HA,MA-025-M-16,4
HQJ-55279-637,2024-09-30,66064-88709-HA,MA-025-J-24,4
HQJ-55279-637,2024-09-30,66064-88709-HA,MN-075-J-24,3
HQJ-55279-637,2024-09-30,66064-88709-HA,MN-000-P-16,4
XVW-30644-821,2024-02-14,68784-48860-NC,BS-050-J-16,3
XVW-30644-821,2024-02-14,68784-48860-NC,BS-000-J-24,4
XVW-30644-821,2024-02-14,68784-48860-NC,ST-000-J-24,1
XVW-30644-821,2024-02-14,68784-48860-NC,MN-100-J-16,4
VQF-88050-621,2024-04-08,00424-75393-KK,PF-000-P-16,2
VQF-88050-621,2024-04-08,00424-75393-KK,ST-100-W-16,4
VQF-88050-621,2024-04-08,00424-75393-KK,BS-000-C-16,4
VQF-88050-621,2024-04-08,00424-75393-KK,ST-075-C-16,1
VQF-88050-621,2024-04-08,00424-75393-KK,MN-050-C-24,2
CYF-52732-330,2024-06-17,89219-36434-JK,MN-025-J-20,2
YOB-40655-614,2024-01-23,08349-15891-WO,MN-000-C-24,3
YOB-40655-614,2024-01-23,08349-15891-WO,BS-025-C-20,1
YOB-40655-614,2024-01-23,08349-15891-WO,MN-050-P-24,1
YOB-40655-614,2024-01-23,08349-15891-WO,MN-025-P-24,5
YOB-40655-614,2024-01-23,08349-15891-WO,TR-100-C-24,3
JIL-40212-801,2024-06-21,56424-60180-HF,MA-075-W-16,1
ZEW-25387-330,2024-09-22,20354-72218-TR,MA-000-C-16,1
ZEW-25387-330,2024-09-22,20354-72218-TR,MN-025-M-24,1
JMK-33932-212,2024-02-17,25544-57696-KA,PF-025-M-16,4
KOS-54094-208,2024-03-11,81789-74591-NC,BS-050-P-20,5
OPT-91110-707,2024-04-10,69549-52609-TV,TR-100-W-16,2
OPT-91110-707,2024-04-10,69549-52609-TV,PF-100-J-20,2
OPT-91110-707,2024-04-10,69549-52609-TV,MN-025-P-24,5
AHL-22975-981,2024-03-18,45264-90455-OM,MA-050-P-16,4
AHL-22975-981,2024-03-18,45264-90455-OM,CL-075-W-20,1
AHL-22975-981,2024-03-18,45264-90455-OM,MA-025-J-20,5
AHL-22975-981,2024-03-18,45264-90455-OM,BS-100-W-16,3
UCF-91037-507,2024-06-19,52985-20597-SG,PF-100-W-16,1
UCF-91037-507,2024-06-19,52985-20597-SG,MA-000-P-16,3
UCF-91037-507,2024-06-19,52985-20597-SG,TR-075-J-20,1
UCF-91037-507,2024-06-19,52985-20597-SG,PF-075-C-20,5
KFT-00406-709,2023-11-16,27573-65130-UN,CL-025-W-20,3
KFT-00406-709,2023-11-16,27573-65130-UN,BS-025-J-16,2
KFT-00406-709,2023-11-16,27573-65130-UN,TR-000-P-24,5
KFT-00406-709,2023-11-16,27573-65130-UN,MN-075-M-24,3
ZXN-36592-614,2024-08-07,26463-78861-GV,PF-075-P-20,5
ZXN-36592-614,2024-08-07,26463-78861-GV,TR-075-P-20,5
ZXN-36592-614,2024-08-07,26463-78861-GV,MA-075-J-24,3
ZXN-36592-614,2024-08-07,26463-78861-GV,ST-025-P-24,4
ZXN-36592-614,2024-08-07,26463-78861-GV,MN-000-W-20,1
YJB-99080-551,2024-02-10,96429-80554-JW,PF-050-C-16,1
YJB-99080-551,2024-02-10,96429-80554-JW,MA-000-M-16,4
YJB-99080-551,2024-02-10,96429-80554-JW,MN-100-W-16,4
YJB-99080-551,2024-02-10,96429-80554-JW,ST-025-C-20,1
YJB-99080-551,2024-02-10,96429-80554-JW,BS-075-M-20,1
ZZO-00231-732,2024-06-12,47443-91413-YT,ST-100-P-16,4
ZZO-00231-732,2024-06-12,47443-91413-YT,TR-050-C-20,2
ZZO-00231-732,2024-06-12,47443-91413-YT,ST-025-J-24,3
ZZO-00231-732,2024-06-12,47443-91413-YT,PF-050-C-16,1
UPS-15977-729,2024-03-31,89626-14323-TD,CL-050-J-16,1
ILP-75200-694,2024-06-08,31184-56486-DJ,MN-000-W-20,1
ILP-75200-694,2024-06-08,31184-56486-DJ,PF-000-C-24,3
WAF-82687-717,2024-05-23,89676-99300-VL,CL-025-W-16,1
WAF-82687-717,2024-05-23,89676-99300-VL,PF-100-M-16,2
WAF-82687-717,2024-05-23,89676-99300-VL,BS-050-W-20,3
WAF-82687-717,2024-05-23,89676-99300-VL,ST-075-M-20,4
QPP-51701-881,2024-05-04,49550-66411-CA,MA-025-M-20,5
QPP-51701-881,2024-05-04,49550-66411-CA,CL-025-C-24,4
VGQ-81939-607,2023-12-26,46895-88137-BA,TR-100-M-24,2
LZF-40256-575,2023-10-31,13108-12103-HH,BS-100-M-24,5
LZF-40256-575,2023-10-31,13108-12103-HH,CL-050-W-24,4
IRC-38244-864,2023-12-07,15944-67766-TA,CL-050-J-24,2
IRC-38244-864,2023-12-07,15944-67766-TA,BS-100-M-20,5
DNO-33143-752,2024-03-17,58000-19922-RY,CL-100-C-24,2
JVI-56811-965,2024-01-30,73951-02137-AQ,MN-100-W-20,4
JVI-56811-965,2024-01-30,73951-02137-AQ,MA-025-C-20,5
JVI-56811-965,2024-01-30,73951-02137-AQ,CL-100-C-20,4
JVI-56811-965,2024-01-30,73951-02137-AQ,ST-100-C-20,2
JVI-56811-965,2024-01-30,73951-02137-AQ,TR-075-J-16,2
VJX-53512-506,2024-04-22,14555-85905-TV,BS-075-M-20,5
VJX-53512-506,2024-04-22,14555-85905-TV,MA-050-J-20,4
VJX-53512-506,2024-04-22,14555-85905-TV,TR-050-W-20,3
VJX-53512-506,2024-04-22,14555-85905-TV,CL-075-P-24,4
VJX-53512-506,2024-04-22,14555-85905-TV,CL-100-M-16,4
BXL-60676-979,2024-04-17,24849-08482-EM,BS-050-M-20,2
BXL-60676-979,2024-04-17,24849-08482-EM,PF-000-M-24,3
BXL-60676-979,2024-04-17,24849-08482-EM,CL-050-M-16,4
BXL-60676-979,2024-04-17,24849-08482-EM,TR-025-M-16,1
BXL-60676-979,2024-04-17,24849-08482-EM,MA-100-M-20,5
DYA-14062-732,2024-05-04,28948-63245-HO,CL-100-M-16,1
DYA-14062-732,2024-05-04,28948-63245-HO,ST-000-J-20,4
OPT-19342-143,2023-12-16,31544-64585-VF,MN-100-C-24,5
OPT-19342-143,2023-12-16,31544-64585-VF,TR-000-C-24,3
OPT-19342-143,2023-12-16,31544-64585-VF,BS-100-J-16,3
OPT-19342-143,2023-12-16,31544-64585-VF,ST-100-M-16,1
OPT-19342-143,2023-12-16,31544-64585-VF,BS-050-P-20,2
MMW-94817-591,2024-04-27,92763-67326-DY,PF-000-M-24,2
MMW-94817-591,2024-04-27,92763-67326-DY,MN-050-J-24,3
MMW-94817-591,2024-04-27,92763-67326-DY,MN-025-C-16,3
UQH-78895-527,2024-10-09,38195-54837-LN,BS-075-J-20,3
UQH-78895-527,2024-10-09,38195-54837-LN,PF-050-M-20,2
WYJ-41171-867,2023-12-30,31124-80242-DZ,CL-075-W-20,5
WYJ-41171-867,2023-12-30,31124-80242-DZ,PF-100-C-20,5
CKC-14952-864,2023-11-03,81940-60986-AG,MA-025-C-20,5
CKC-14952-864,2023-11-03,81940-60986-AG,PF-000-P-24,3
CKC-14952-864,2023-11-03,81940-60986-AG,TR-100-C-20,2
KGQ-18962-358,2024-02-29,65330-16098-TW,CL-025-C-24,2
KGQ-18962-358,2024-02-29,65330-16098-TW,MN-025-M-24,1
WZY-50079-652,2024-07-13,13581-08106-KD,ST-000-J-20,1
WZY-50079-652,2024-07-13,13581-08106-KD,TR-075-J-24,5
WZY-50079-652,2024-07-13,13581-08106-KD,BS-075-M-24,3
WZY-50079-652,2024-07-13,13581-08106-KD,ST-100-C-20,2
SKT-30948-849,2024-09-07,86589-06972-CM,MA-025-W-24,3
SKT-30948-849,2024-09-07,86589-06972-CM,TR-000-J-24,2
SKT-30948-849,2024-09-07,86589-06972-CM,TR-075-M-24,2
YNH-98242-765,2023-12-07,20571-89649-IL,CL-050-W-20,4
SHT-09970-013,2023-11-09,13556-73828-GR,TR-050-W-20,5
ZRW-18454-969,2024-02-19,16075-99449-ZD,TR-075-C-16,3
ZRW-18454-969,2024-02-19,16075-99449-ZD,BS-075-P-24,4
ZRW-18454-969,2024-02-19,16075-99449-ZD,TR-050-M-16,2
ZRW-18454-969,2024-02-19,16075-99449-ZD,PF-050-W-20,5
ZRW-18454-969,2024-02-19,16075-99449-ZD,BS-050-W-24,5
ERR-20709-085,2024-06-12,37593-25007-GF,BS-075-J-20,5
ERR-20709-085,2024-06-12,37593-25007-GF,MN-000-W-16,3
ERR-20709-085,2024-06-12,37593-25007-GF,CL-075-C-20,1
ERR-20709-085,2024-06-12,37593-25007-GF,ST-100-M-24,2
VXN-01876-534,2024-09-28,43005-17447-YR,MN-050-W-16,3
VXN-01876-534,2024-09-28,43005-17447-YR,MN-025-M-24,3
IEX-55837-443,2024-02-26,68947-49867-MW,TR-000-J-20,2
IEX-55837-443,2024-02-26,68947-49867-MW,MN-100-M-16,2
IEX-55837-443,2024-02-26,68947-49867-MW,BS-100-J-16,1
IEX-55837-443,2024-02-26,68947-49867-MW,ST-025-W-16,2
IEX-55837-443,2024-02-26,68947-49867-MW,CL-100-W-24,1
BRM-06662-024,2024-08-08,13255-14673-EO,TR-075-C-16,3
BYB-02010-508,2023-12-14,89612-37660-QK,MA-000-W-16,2
BYB-02010-508,2023-12-14,89612-37660-QK,MN-050-P-24,1
BYB-02010-508,2023-12-14,89612-37660-QK,BS-100-W-20,2
BYB-02010-508,2023-12-14,89612-37660-QK,ST-100-M-20,1
KJZ-00911-289,2024-06-18,57012-24423-KW,MA-075-W-24,1
KJZ-00911-289,2024-06-18,57012-24423-KW,MA-000-C-20,1
CTJ-55388-919,2024-01-28,00352-58936-OK,ST-100-J-24,1
CTJ-55388-919,2024-01-28,00352-58936-OK,MA-050-M-16,4
CTJ-55388-919,2024-01-28,00352-58936-OK,BS-050-M-20,1
TEC-30197-979,2024-08-01,14892-67173-IW,PF-100-J-16,1
TEC-30197-979,2024-08-01,14892-67173-IW,CL-075-M-20,5
YBY-19840-638,2024-09-25,33723-09990-UG,CL-000-M-24,3
YBY-19840-638,2024-09-25,33723-09990-UG,BS-050-W-20,1
ZMJ-81510-045,2024-04-07,60336-11415-YT,MN-100-J-20,5
ZMJ-81510-045,2024-04-07,60336-11415-YT,MN-000-P-20,2
ZMJ-81510-045,2024-04-07,60336-11415-YT,TR-025-C-24,1
ZMJ-81510-045,2024-04-07,60336-11415-YT,PF-025-W-20,5
ZMJ-81510-045,2024-04-07,60336-11415-YT,BS-100-C-24,1
CFR-11415-054,2024-07-05,69728-45763-EF,MN-100-J-24,4
KVI-84714-151,2024-03-06,45641-74172-WP,CL-100-P-24,2
KVI-84714-151,2024-03-06,45641-74172-WP,BS-025-W-24,5
VYF-78891-280,2024-09-02,14782-17273-TO,MN-000-C-24,4
VYF-78891-280,2024-09-02,14782-17273-TO,MA-050-M-20,5
VYF-78891-280,2024-09-02,14782-17273-TO,BS-100-M-24,5
VYF-78891-280,2024-09-02,14782-17273-TO,CL-000-J-20,1
YBO-86668-937,2024-03-26,03383-72566-ZB,MN-075-W-24,1
AAJ-45235-610,2024-05-29,29888-75464-DP,TR-050-J-24,2
AAJ-45235-610,2024-05-29,29888-75464-DP,ST-075-J-16,2
AAJ-45235-610,2024-05-29,29888-75464-DP,MA-025-W-20,2
AAJ-45235-610,2024-05-29,29888-75464-DP,TR-000-M-24,1
AAJ-45235-610,2024-05-29,29888-75464-DP,BS-075-W-16,4
GXN-62022-695,2024-10-23,83207-13695-CZ,MA-100-W-24,3
GXN-62022-695,2024-10-23,83207-13695-CZ,PF-050-P-24,2
GXN-62022-695,2024-10-23,83207-13695-CZ,PF-000-P-20,5
PSI-75739-505,2024-05-19,13556-73828-GR,BS-000-J-16,4
PSI-75739-505,2024-05-19,13556-73828-GR,TR-075-W-16,1
ZZF-53995-763,2024-04-11,14892-67173-IW,ST-000-P-24,2
ZZF-53995-763,2024-04-11,14892-67173-IW,CL-025-M-24,3
ZZF-53995-763,2024-04-11,14892-67173-IW,PF-025-M-24,1
AAR-04076-102,2023-12-03,64544-36546-VA,ST-100-M-24,2
BCI-93123-310,2024-10-09,99940-84912-AD,TR-025-W-20,2
UTI-60119-068,2024-05-07,62736-56217-BU,CL-075-C-16,1
UTI-60119-068,2024-05-07,62736-56217-BU,PF-100-M-20,5
ZMV-52612-607,2024-07-10,71436-75183-HV,ST-050-C-24,3
ZMV-52612-607,2024-07-10,71436-75183-HV,MN-050-P-16,3
XNJ-66939-585,2024-06-23,75796-42074-CE,BS-050-P-16,3
XNJ-66939-585,2024-06-23,75796-42074-CE,BS-100-P-20,4
XNJ-66939-585,2024-06-23,75796-42074-CE,MA-100-W-24,1
XNJ-66939-585,2024-06-23,75796-42074-CE,BS-100-M-16,5
XNJ-66939-585,2024-06-23,75796-42074-CE,BS-025-M-16,1
MHL-01402-686,2024-01-23,85653-75420-XF,CL-050-W-24,2
MHL-01402-686,2024-01-23,85653-75420-XF,TR-050-J-20,1
MHL-01402-686,2024-01-23,85653-75420-XF,TR-000-M-20,2
BFD-59545-747,2024-06-17,29643-12278-BL,ST-050-J-20,2
BFD-59545-747,2024-06-17,29643-12278-BL,PF-000-M-16,3
BFD-59545-747,2024-06-17,29643-12278-BL,CL-050-M-16,5
BFD-59545-747,2024-06-17,29643-12278-BL,CL-050-C-20,2
WYP-18439-446,2023-12-03,85653-75420-XF,MN-000-J-24,5
WYP-18439-446,2023-12-03,85653-75420-XF,MA-100-C-16,4
WYP-18439-446,2023-12-03,85653-75420-XF,MN-100-C-20,3
WYP-18439-446,2023-12-03,85653-75420-XF,MN-075-W-16,4
WYP-18439-446,2023-12-03,85653-75420-XF,CL-025-J-24,4
JXG-74785-530,2023-11-18,00609-93409-FB,TR-025-J-16,3
JXG-74785-530,2023-11-18,00609-93409-FB,PF-025-W-24,3
MUE-01598-455,2024-08-30,12140-38568-WV,BS-050-J-24,1
MUE-01598-455,2024-08-30,12140-38568-WV,BS-050-M-16,3
RHM-97926-176,2024-06-04,77481-12110-TU,MN-000-M-20,3
RHM-97926-176,2024-06-04,77481-12110-TU,PF-000-J-16,3
RHM-97926-176,2024-06-04,77481-12110-TU,MA-100-C-20,1
TAV-90453-067,2024-02-16,37208-96226-YK,TR-025-M-24,5
XMT-41776-590,2024-05-08,46872-67267-OW,BS-100-M-16,1
OMS-84439-491,2024-05-19,25929-83898-OR,MN-100-P-24,2
OMS-84439-491,2024-05-19,25929-83898-OR,CL-025-P-16,1
OMS-84439-491,2024-05-19,25929-83898-OR,PF-025-W-24,4
OMS-84439-491,2024-05-19,25929-83898-OR,ST-025-J-24,5
OMS-84439-491,2024-05-19,25929-83898-OR,MA-025-C-20,1
CZQ-62361-626,2024-07-02,47857-91436-DW,TR-100-J-24,4
CZQ-62361-626,2024-07-02,47857-91436-DW,BS-100-J-16,2
CZQ-62361-626,2024-07-02,47857-91436-DW,TR-100-J-16,1
GZJ-50038-203,2023-10-29,77812-73689-PO,BS-075-M-16,1
GZJ-50038-203,2023-10-29,77812-73689-PO,MN-050-M-24,3
GZJ-50038-203,2023-10-29,77812-73689-PO,ST-050-C-20,3
GZJ-50038-203,2023-10-29,77812-73689-PO,TR-075-C-20,1
GZJ-50038-203,2023-10-29,77812-73689-PO,MN-050-W-20,1
ASF-79166-932,2023-12-20,27475-83058-QZ,TR-000-W-16,5
ASF-79166-932,2023-12-20,27475-83058-QZ,ST-000-W-20,2
ASF-79166-932,2023-12-20,27475-83058-QZ,BS-075-J-20,5
ETD-56265-021,2023-12-02,69868-82334-NT,BS-000-J-24,3
ETD-56265-021,2023-12-02,69868-82334-NT,MA-000-W-20,5
IRN-13711-260,2024-07-29,80598-89862-ED,PF-100-J-16,3
IRN-13711-260,2024-07-29,80598-89862-ED,BS-000-C-16,3
IRN-13711-260,2024-07-29,80598-89862-ED,PF-100-M-16,2
TVT-01418-738,2024-04-11,83988-61648-EL,MN-075-J-24,4
TVT-01418-738,2024-04-11,83988-61648-EL,MA-025-P-20,3
TVT-01418-738,2024-04-11,83988-61648-EL,MA-050-C-24,3
TVT-01418-738,2024-04-11,83988-61648-EL,PF-025-W-24,1
TVT-01418-738,2024-04-11,83988-61648-EL,CL-025-W-24,2
OLN-80027-772,2024-01-09,85050-17703-HD,CL-100-W-24,4
OLN-80027-772,2024-01-09,85050-17703-HD,MN-100-P-24,4
OLN-80027-772,2024-01-09,85050-17703-HD,MN-025-C-20,1
OLN-80027-772,2024-01-09,85050-17703-HD,ST-050-P-20,1
OLN-80027-772,2024-01-09,85050-17703-HD,CL-100-C-20,1
YAD-17931-302,2024-03-13,40104-98467-WU,TR-025-J-16,2
YAD-17931-302,2024-03-13,40104-98467-WU,MA-050-C-24,3
YAD-17931-302,2024-03-13,40104-98467-WU,BS-100-P-20,2
YAD-17931-302,2024-03-13,40104-98467-WU,TR-100-P-20,1
YAD-17931-302,2024-03-13,40104-98467-WU,PF-050-W-16,5
TUS-26046-350,2024-06-29,60906-14352-HL,PF-050-P-16,1
TUS-26046-350,2024-06-29,60906-14352-HL,CL-100-M-16,2
TUS-26046-350,2024-06-29,60906-14352-HL,ST-075-P-16,4
TUS-26046-350,2024-06-29,60906-14352-HL,MA-000-P-16,1
MIS-75849-115,2024-04-14,27634-52220-GG,MN-100-W-16,1
MIS-75849-115,2024-04-14,27634-52220-GG,PF-050-M-16,4
MIS-75849-115,2024-04-14,27634-52220-GG,TR-050-J-20,1
MIS-75849-115,2024-04-14,27634-52220-GG,TR-025-P-16,4
GJY-71179-721,2024-05-15,03922-62369-HC,ST-100-C-16,2
GJY-71179-721,2024-05-15,03922-62369-HC,PF-025-M-20,1
GJY-71179-721,2024-05-15,03922-62369-HC,ST-100-C-24,5
LOQ-36875-954,2024-10-05,27634-52220-GG,PF-025-J-24,2
SGW-58147-307,2024-03-23,13354-47789-CV,PF-025-M-20,2
SGW-58147-307,2024-03-23,13354-47789-CV,BS-075-M-24,2
FII-38391-477,2023-12-05,99961-63037-QV,PF-050-C-24,4
FII-38391-477,2023-12-05,99961-63037-QV,MN-025-M-20,2
FII-38391-477,2023-12-05,99961-63037-QV,CL-050-J-24,2
FII-38391-477,2023-12-05,99961-63037-QV,CL-050-P-16,2
FII-38391-477,2023-12-05,99961-63037-QV,TR-050-C-24,3
IBI-29536-219,2023-12-07,82660-80455-PV,ST-000-J-20,3
IBI-29536-219,2023-12-07,82660-80455-PV,ST-100-J-16,4
IBI-29536-219,2023-12-07,82660-80455-PV,CL-050-M-24,2
IBI-29536-219,2023-12-07,82660-80455-PV,MN-100-P-20,1
IBI-29536-219,2023-12-07,82660-80455-PV,MA-050-J-24,2
QKN-09278-133,2024-07-19,71844-04824-VW,MA-000-M-16,1
QKN-09278-133,2024-07-19,71844-04824-VW,ST-025-P-16,5
QKN-09278-133,2024-07-19,71844-04824-VW,TR-100-W-24,5
QKN-09278-133,2024-07-19,71844-04824-VW,CL-050-P-16,4
QKN-09278-133,2024-07-19,71844-04824-VW,ST-050-W-24,2
MEN-20544-880,2024-02-20,27785-98032-ET,BS-000-W-20,3
SUO-06264-671,2023-12-09,38270-18556-WO,CL-025-M-24,3
SUO-06264-671,2023-12-09,38270-18556-WO,BS-000-W-16,4
IMD-91547-254,2024-08-08,57312-18428-NA,MN-050-M-24,2
IMD-91547-254,2024-08-08,57312-18428-NA,ST-000-P-16,4
IMD-91547-254,2024-08-08,57312-18428-NA,CL-025-W-24,1
IMD-91547-254,2024-08-08,57312-18428-NA,BS-025-C-16,4
CTQ-19554-800,2024-09-17,67275-39211-CV,PF-050-W-20,3
CTQ-19554-800,2024-09-17,67275-39211-CV,TR-100-M-20,5
CTQ-19554-800,2024-09-17,67275-39211-CV,ST-000-C-24,5
CTQ-19554-800,2024-09-17,67275-39211-CV,MA-000-P-24,5
CTQ-19554-800,2024-09-17,67275-39211-CV,MA-000-M-24,3
ECB-55277-904,2023-12-05,90372-03675-DB,MN-050-W-20,4
GWX-07208-299,2024-06-10,86366-55344-XK,ST-050-W-24,5
LPM-46470-762,2024-07-25,04309-44595-MP,BS-000-W-24,4
FQH-17801-119,2024-01-26,05910-54472-LG,ST-100-M-20,2
CPT-83668-825,2024-08-29,41692-65010-JS,MN-025-C-24,4
CPT-83668-825,2024-08-29,41692-65010-JS,MA-000-W-16,4
CPT-83668-825,2024-08-29,41692-65010-JS,MN-000-M-24,1
CPT-83668-825,2024-08-29,41692-65010-JS,TR-050-P-20,5
CPT-83668-825,2024-08-29,41692-65010-JS,ST-025-P-24,2
AYS-79152-206,2024-07-04,28466-80782-JI,BS-075-M-24,3
AYS-79152-206,2024-07-04,28466-80782-JI,CL-000-W-20,4
AYS-79152-206,2024-07-04,28466-80782-JI,PF-075-J-16,2
AYS-79152-206,2024-07-04,28466-80782-JI,CL-050-W-24,5
XDL-81011-190,2024-04-08,25043-21857-NF,BS-100-W-24,4
AXG-19759-871,2023-12-28,87485-82034-TZ,MA-050-M-16,2
AXG-19759-871,2023-12-28,87485-82034-TZ,BS-100-M-16,1
YWE-97909-960,2024-01-31,63069-80573-XI,PF-025-J-24,5
YWE-97909-960,2024-01-31,63069-80573-XI,TR-100-J-24,4
YWE-97909-960,2024-01-31,63069-80573-XI,BS-025-P-24,5
YWE-97909-960,2024-01-31,63069-80573-XI,CL-025-M-24,2
YWE-97909-960,2024-01-31,63069-80573-XI,BS-100-M-16,2
NNE-73175-249,2024-08-26,52900-42016-KL,BS-075-C-16,1
NNE-73175-249,2024-08-26,52900-42016-KL,PF-075-W-20,1
NNE-73175-249,2024-08-26,52900-42016-KL,MN-000-J-16,5
NNE-73175-249,2024-08-26,52900-42016-KL,MA-050-P-16,4
NNE-73175-249,2024-08-26,52900-42016-KL,CL-050-M-20,4
JQY-00864-204,2023-12-29,46571-61016-NO,TR-000-C-16,2
JQY-00864-204,2023-12-29,46571-61016-NO,MN-100-J-16,4
JQY-00864-204,2023-12-29,46571-61016-NO,PF-000-M-16,2
JQY-00864-204,2023-12-29,46571-61016-NO,TR-050-C-24,5
JQY-00864-204,2023-12-29,46571-61016-NO,PF-075-W-20,5
NJZ-24328-741,2024-07-12,43006-43576-JC,ST-075-C-24,1
AYT-26437-013,2024-05-24,59060-49763-IH,TR-000-C-20,5
AYT-26437-013,2024-05-24,59060-49763-IH,MA-100-W-20,2
AYT-26437-013,2024-05-24,59060-49763-IH,TR-075-C-16,5
GDV-61623-534,2024-05-20,32950-57373-UP,MN-000-J-24,1
GDV-61623-534,2024-05-20,32950-57373-UP,BS-050-M-20,4
GDV-61623-534,2024-05-20,32950-57373-UP,PF-025-J-20,4
BNP-37781-469,2023-11-03,99476-94445-DO,ST-050-P-20,2
NQS-94743-763,2023-12-12,52337-69606-SK,MA-000-P-16,5
NQS-94743-763,2023-12-12,52337-69606-SK,BS-050-C-24,2
NQS-94743-763,2023-12-12,52337-69606-SK,BS-100-P-16,2
NQS-94743-763,2023-12-12,52337-69606-SK,CL-025-J-24,2
NQS-94743-763,2023-12-12,52337-69606-SK,PF-075-J-16,4
GVM-51094-294,2024-02-19,27348-36789-IE,MA-100-J-24,2
GVM-51094-294,2024-02-19,27348-36789-IE,PF-000-J-24,4
GVM-51094-294,2024-02-19,27348-36789-IE,MA-025-P-16,1
GVM-51094-294,2024-02-19,27348-36789-IE,TR-100-J-20,5
DQB-20245-424,2024-06-15,82598-63417-PO,TR-075-J-16,1
BIY-86573-244,2024-03-16,04374-83616-CC,PF-050-J-16,2
BIY-86573-244,2024-03-16,04374-83616-CC,BS-025-M-24,4
BIY-86573-244,2024-03-16,04374-83616-CC,TR-000-P-16,4
BIY-86573-244,2024-03-16,04374-83616-CC,BS-050-M-24,4
BIY-86573-244,2024-03-16,04374-83616-CC,CL-050-J-24,2
YKP-43829-953,2024-01-30,01906-34118-XX,MA-100-M-20,2
PDV-76641-783,2024-03-17,82369-58207-AD,BS-075-C-20,2
PDV-76641-783,2024-03-17,82369-58207-AD,BS-000-J-16,5
NKJ-09084-621,2024-04-15,68514-63187-US,TR-050-M-24,2
NKJ-09084-621,2024-04-15,68514-63187-US,PF-050-J-16,4
NKJ-09084-621,2024-04-15,68514-63187-US,MA-000-C-16,5
NKJ-09084-621,2024-04-15,68514-63187-US,TR-000-J-24,5
DNP-03218-735,2024-06-02,58864-41734-EB,TR-025-C-20,2
DNP-03218-735,2024-06-02,58864-41734-EB,ST-050-C-24,2
EJR-87620-879,2024-05-20,48258-73984-UK,PF-000-C-24,1
PGH-18594-568,2024-03-11,46571-61016-NO,TR-050-P-20,4
PGH-18594-568,2024-03-11,46571-61016-NO,TR-000-J-24,1
PGH-18594-568,2024-03-11,46571-61016-NO,BS-075-P-24,1
PGH-18594-568,2024-03-11,46571-61016-NO,MA-075-W-24,2
KGA-08952-632,2024-04-01,88392-36415-KV,TR-050-P-24,4
KGA-08952-632,2024-04-01,88392-36415-KV,PF-025-C-20,2
PWY-91324-364,2024-08-18,99574-71641-RD,TR-050-M-16,2
PWY-91324-364,2024-08-18,99574-71641-RD,MA-075-J-20,1
XUD-45575-673,2024-05-30,09895-34272-AZ,PF-000-M-20,2
YFV-69285-220,2024-10-17,90320-86624-ZC,CL-075-P-24,3
YFV-69285-220,2024-10-17,90320-86624-ZC,MN-025-M-20,3
YFV-69285-220,2024-10-17,90320-86624-ZC,TR-075-P-16,4
YFV-69285-220,2024-10-17,90320-86624-ZC,CL-100-C-16,2
LID-27550-124,2024-06-04,14029-95421-ZU,PF-050-P-20,2
NYM-91457-186,2024-02-09,48725-52242-UC,BS-100-P-20,5
NYM-91457-186,2024-02-09,48725-52242-UC,TR-025-C-20,5
NYM-91457-186,2024-02-09,48725-52242-UC,ST-025-W-24,1
DPP-96446-562,2024-05-03,60336-11415-YT,MA-025-W-24,1
DPP-96446-562,2024-05-03,60336-11415-YT,MA-025-J-24,5
DPP-96446-562,2024-05-03,60336-11415-YT,TR-050-M-20,1
DPP-96446-562,2024-05-03,60336-11415-YT,BS-100-P-16,5
DPP-96446-562,2024-05-03,60336-11415-YT,PF-025-W-24,4
DLO-52268-145,2024-04-18,89826-97973-OX,BS-000-P-20,2
DLO-52268-145,2024-04-18,89826-97973-OX,ST-100-J-24,1
DLO-52268-145,2024-04-18,89826-97973-OX,PF-075-P-16,5
DLO-52268-145,2024-04-18,89826-97973-OX,MA-025-M-16,2
DLO-52268-145,2024-04-18,89826-97973-OX,TR-050-W-16,5
UIU-13840-756,2024-09-04,67549-50312-YY,MN-050-C-16,4
PCC-48731-767,2024-07-24,33561-18482-PH,PF-075-M-24,5
PCC-48731-767,2024-07-24,33561-18482-PH,ST-100-W-24,2
PCC-48731-767,2024-07-24,33561-18482-PH,MA-050-J-24,3
PCC-48731-767,2024-07-24,33561-18482-PH,PF-100-C-24,4
PCC-48731-767,2024-07-24,33561-18482-PH,MN-100-P-16,2
NMF-91580-519,2024-09-14,74017-60542-DX,PF-050-C-16,4
NMF-91580-519,2024-09-14,74017-60542-DX,TR-000-P-24,1
NMF-91580-519,2024-09-14,74017-60542-DX,MA-100-P-24,5
XEJ-39773-679,2024-07-17,13255-14673-EO,MA-025-C-24,4
XEJ-39773-679,2024-07-17,13255-14673-EO,TR-000-M-20,5
XEJ-39773-679,2024-07-17,13255-14673-EO,PF-025-P-24,5
WUO-12776-998,2024-01-29,85906-70327-JX,ST-075-M-24,5
STX-84164-793,2024-02-05,98462-56659-VJ,PF-025-M-24,2
STX-84164-793,2024-02-05,98462-56659-VJ,MA-075-M-16,4
STX-84164-793,2024-02-05,98462-56659-VJ,CL-100-P-20,3
